Record_ID,Date,City_ID,Trend_ID,Season_ID,Eco_ID,Petrol_Price_INR,Diesel_Price_INR,Tax_Percentage,Dealer_Commission,Transportation_Cost,Population_Millions,Vehicle_Density,Demand_Index,Supply_Index,Price_Change_Percent
997,2023-09-24,116,3,1,267,88.95,78.93,41.28,4.26,1.8,12.45,154.64,86.5,141.97,2.48
998,2023-09-25,70,1,2,268,111.6,96.92,38.33,4.14,1.64,2.86,444.63,92.1,105.09,4.01
999,2023-09-26,119,1,1,269,107.55,101.66,23.1,2.25,3.19,19.8,347.97,124.61,65.69,-2.71
1000,2023-09-27,142,1,2,270,97.69,87.91,35.44,4.7,0.63,13.54,898.43,96.12,104.68,3.96
1001,2023-09-28,30,2,2,271,100.51,94.89,44.45,4.05,1.49,5.93,699.53,121.36,126.55,2.53
1002,2023-09-29,284,1,4,272,96.1,84.8,25.35,3.53,3.71,23.93,334.26,146.22,108.66,-2.56
1003,2023-09-30,83,2,4,273,107.22,101.44,35.49,2.26,1.55,7.9,824.74,146.25,108.41,1.6
1004,2023-10-01,268,2,2,274,108.53,101.77,34.09,3.17,1.03,9.86,557.85,94.7,52.77,1.74
1005,2023-10-02,9,2,2,275,107.9,100.31,29.79,5.54,3.15,10.33,887.88,73.42,96.33,-1.73
1006,2023-10-03,190,1,1,276,106.68,94.19,43.87,2.69,0.67,10.33,821.1,75.12,86.56,-1.22
1007,2023-10-04,283,1,4,277,91.14,84.5,28.91,2.88,1.99,16.25,698.72,131.92,54.38,-4.13
1008,2023-10-05,247,2,1,278,95.14,81.67,22.34,2.82,3.49,7.46,203.79,57.97,118.12,0.26
1009,2023-10-06,2,1,1,279,99.1,92.78,44.06,5.56,3.84,22.63,642.29,54.04,68.31,4.79
1010,2023-10-07,47,1,3,280,94.92,89.57,38.23,4.8,1.37,14.53,654.73,118.14,84.99,-4.43
1011,2023-10-08,164,3,4,281,107.65,98.7,28.56,5.53,1.54,22.06,834.22,141.01,107.76,1.1
1012,2023-10-09,139,1,3,282,94.88,80.09,27.01,5.65,2.49,22.98,265.53,73.08,94.03,-4.8
1013,2023-10-10,269,1,2,283,89.15,83.04,43.2,5.71,1.29,19.33,648.92,55.46,120.18,-4.56
1014,2023-10-11,310,2,1,284,96.97,90.95,26.84,3.94,1.03,6.47,845.03,139.53,134.48,0.84
1015,2023-10-12,43,2,4,285,114.4,101.89,33.43,3.9,1.99,8.58,116.11,85.42,66.92,2.01
1016,2023-10-13,263,3,1,286,91.78,83.65,25.37,5.32,0.75,6.12,651.44,104.97,77.86,1.11
1017,2023-10-14,72,3,2,287,103.36,91.19,44.88,3.33,3.63,11.69,833.3,133.62,68.58,0.02
1018,2023-10-15,262,2,2,288,97.99,90.99,39.24,2.09,1.67,13.02,505.68,75.0,99.92,2.7
1019,2023-10-16,127,2,2,289,87.13,77.53,34.19,3.33,1.68,8.8,272.01,110.12,57.93,-3.3
1020,2023-10-17,146,3,3,290,99.64,91.98,38.65,4.87,3.27,21.87,805.57,149.15,124.13,4.27
1021,2023-10-18,103,2,4,291,106.06,96.55,42.91,2.49,1.7,10.19,180.85,124.13,62.79,2.14
1022,2023-10-19,57,2,2,292,100.4,87.71,44.08,5.14,3.16,17.75,580.11,89.73,144.68,2.78
1023,2023-10-20,130,3,3,293,111.16,98.54,39.65,5.26,1.13,20.93,105.68,126.8,134.04,-4.53
1024,2023-10-21,263,3,3,294,93.67,83.51,41.23,2.4,2.35,4.44,524.45,52.18,146.93,0.72
1025,2023-10-22,183,1,1,295,87.59,73.3,29.94,2.39,3.19,18.02,907.12,71.53,54.06,0.08
1026,2023-10-23,58,2,4,296,113.1,105.46,29.8,2.8,2.07,4.41,937.23,124.47,70.52,3.5
1027,2023-10-24,240,1,3,297,96.35,88.94,40.21,3.43,0.75,19.21,246.84,76.22,146.1,2.92
1028,2023-10-25,187,3,3,298,102.29,91.15,38.99,4.13,3.08,14.4,658.06,62.61,148.46,-1.75
1029,2023-10-26,137,2,3,299,108.76,97.55,42.52,3.94,2.23,13.1,149.95,79.33,78.07,-3.57
1030,2023-10-27,204,1,4,300,94.73,89.26,23.33,5.41,1.61,13.49,712.52,67.13,109.88,-2.31
1031,2023-10-28,21,3,1,301,106.48,95.41,37.27,2.57,3.97,10.34,790.16,92.06,70.75,3.98
1032,2023-10-29,11,2,4,302,89.06,80.32,36.19,4.79,3.57,1.72,512.25,62.45,139.48,-1.15
1033,2023-10-30,123,1,3,303,93.74,81.26,39.96,4.2,0.63,14.04,482.85,133.77,63.69,4.3
1034,2023-10-31,33,3,4,304,89.34,76.26,20.61,4.95,2.58,1.05,594.41,128.0,118.82,-1.13
1035,2023-11-01,17,1,4,305,109.34,98.82,40.66,3.37,1.74,22.86,363.9,80.7,79.01,4.89
1036,2023-11-02,181,2,4,306,91.68,86.66,28.16,3.89,0.63,6.6,533.05,101.99,87.38,-2.09
1037,2023-11-03,168,3,4,307,106.52,95.16,37.18,2.11,0.54,16.4,883.52,135.5,104.79,-0.81
1038,2023-11-04,23,1,2,308,113.3,100.81,35.41,2.46,2.54,14.23,200.28,142.9,92.75,-1.85
1039,2023-11-05,297,1,3,309,100.83,93.34,31.0,3.5,1.62,15.61,595.03,59.11,102.34,4.9
1040,2023-11-06,149,3,2,310,101.2,91.55,38.65,3.93,2.96,8.45,385.41,122.2,117.96,-0.74
1041,2023-11-07,299,2,3,311,98.83,84.17,44.03,2.34,2.09,11.51,784.86,63.55,79.62,3.1
1042,2023-11-08,284,3,1,312,94.78,86.8,28.09,5.3,3.18,18.85,403.0,52.0,123.88,-3.42
1043,2023-11-09,260,1,4,313,99.27,92.04,38.71,5.78,3.35,10.08,816.17,57.89,91.72,-4.02
1044,2023-11-10,302,3,1,314,103.08,95.98,27.86,4.39,2.8,7.48,457.13,107.59,52.18,3.97
1045,2023-11-11,280,3,2,315,114.58,103.99,41.14,2.21,1.96,1.26,656.89,87.71,134.66,-1.03
1046,2023-11-12,154,3,1,316,113.13,98.64,30.93,4.96,3.96,12.16,730.21,61.87,78.16,2.17
1047,2023-11-13,41,2,1,317,110.86,99.78,31.23,2.87,1.57,17.52,388.9,97.43,136.02,-0.78
1048,2023-11-14,30,3,4,318,111.67,103.64,39.3,4.93,2.3,7.57,477.4,100.82,124.46,3.12
1049,2023-11-15,161,3,1,319,99.04,87.65,32.4,3.74,2.32,21.71,858.78,128.74,90.67,1.13
1050,2023-11-16,109,3,3,320,104.72,93.47,26.67,2.21,2.0,3.34,497.66,116.37,115.03,2.25
1051,2023-11-17,98,3,2,321,111.85,100.88,44.89,3.11,0.92,9.65,521.55,96.6,149.2,2.63
1052,2023-11-18,168,1,2,322,96.79,90.19,35.51,3.71,1.74,18.62,625.88,82.43,80.75,-3.26
1053,2023-11-19,55,3,2,323,113.85,102.51,36.13,4.95,1.25,24.25,803.41,50.2,95.04,-1.45
1054,2023-11-20,201,3,1,324,97.47,88.17,36.16,2.53,3.65,9.76,163.44,133.2,64.85,-1.84
1055,2023-11-21,84,3,2,325,103.03,97.85,42.08,3.15,2.79,18.66,638.53,76.7,137.14,1.15
1056,2023-11-22,233,2,3,326,106.29,95.9,24.6,2.33,1.51,17.46,878.27,71.32,105.29,-4.49
1057,2023-11-23,205,1,2,327,113.52,98.63,21.48,4.46,2.48,23.45,403.41,123.46,60.19,-3.4
1058,2023-11-24,5,2,1,328,92.34,83.84,29.67,3.9,3.49,12.78,715.62,57.16,109.76,-4.98
1059,2023-11-25,122,3,2,329,107.38,92.73,34.12,5.72,3.77,14.95,331.9,76.26,96.79,-1.11
1060,2023-11-26,176,1,1,330,100.62,94.66,27.14,4.96,0.76,4.47,197.51,93.51,80.74,-0.61
1061,2023-11-27,57,1,4,331,93.06,80.73,37.23,5.11,3.25,7.03,254.98,94.16,51.87,-3.2
1062,2023-11-28,62,2,4,332,108.3,102.15,21.85,2.66,3.88,16.01,749.65,65.78,71.64,-3.29
1063,2023-11-29,220,1,3,333,101.57,93.83,39.77,3.07,2.14,14.22,631.37,54.01,70.6,-0.72
1064,2023-11-30,134,2,2,334,104.83,94.12,37.95,4.05,3.98,11.42,275.44,97.05,121.54,-2.51
1065,2023-12-01,292,1,2,335,94.69,83.76,25.35,2.05,3.85,17.66,131.96,85.75,75.92,-4.26
1066,2023-12-02,154,2,1,336,99.44,86.69,27.46,5.48,2.8,6.5,844.87,78.48,147.86,4.22
1067,2023-12-03,62,3,3,337,103.52,92.37,40.18,5.11,3.47,17.63,730.76,77.06,68.4,3.65
1068,2023-12-04,202,2,2,338,97.15,86.21,39.33,2.23,1.54,5.1,506.3,100.42,139.31,-4.47
1069,2023-12-05,201,1,2,339,90.95,76.83,40.34,5.4,3.71,12.62,285.6,52.17,86.53,-2.95
1070,2023-12-06,90,3,2,340,113.85,104.33,28.06,2.02,2.57,3.28,969.06,60.61,149.94,2.07
1071,2023-12-07,301,3,3,341,100.34,93.09,44.24,2.46,2.28,13.17,439.74,82.52,130.38,-4.32
1072,2023-12-08,210,2,4,342,107.02,100.4,37.88,2.22,3.42,20.62,934.11,97.98,110.4,4.19
1073,2023-12-09,106,3,1,343,97.33,88.33,21.63,3.92,3.61,12.35,300.05,119.38,133.06,-4.85
1074,2023-12-10,162,1,2,344,95.65,83.53,31.94,5.14,2.95,8.53,896.47,79.31,139.68,0.37
1075,2023-12-11,45,2,4,345,97.21,91.79,36.61,2.71,0.59,3.88,589.24,116.7,149.76,-0.98
1076,2023-12-12,175,1,2,346,97.28,90.99,24.22,5.09,2.59,9.29,949.4,88.72,67.02,-0.23
1077,2023-12-13,185,1,3,347,101.33,95.26,42.54,2.74,3.38,21.49,211.48,127.47,108.47,2.25
1078,2023-12-14,301,1,3,348,101.3,90.45,38.85,5.96,2.41,10.08,991.83,98.06,88.68,-4.72
1079,2023-12-15,223,1,3,349,99.91,92.49,22.04,5.41,3.77,5.03,282.45,104.14,88.55,1.22
1080,2023-12-16,33,1,2,350,89.04,82.38,42.83,4.95,3.64,22.27,184.01,93.51,113.23,3.36
1081,2023-12-17,311,3,2,351,99.88,88.95,30.11,4.37,2.35,23.24,608.18,63.29,100.42,2.05
1082,2023-12-18,200,1,1,352,90.07,77.46,31.31,2.97,1.91,23.87,712.39,67.12,131.05,-1.32
1083,2023-12-19,32,3,1,353,88.78,80.46,39.58,2.48,0.69,13.21,441.08,90.05,82.83,-3.15
1084,2023-12-20,122,2,2,354,112.98,102.2,36.1,3.84,2.71,14.27,728.06,59.88,103.0,2.15
1085,2023-12-21,292,3,1,355,103.15,97.17,30.94,3.61,1.43,7.94,951.45,64.02,146.56,-1.38
1086,2023-12-22,254,2,4,356,104.78,90.43,26.49,4.7,2.84,8.75,816.65,112.37,59.05,3.0
1087,2023-12-23,123,2,4,357,97.05,88.68,32.92,2.68,3.3,13.12,897.62,113.32,76.85,-4.73
1088,2023-12-24,156,3,3,358,112.27,97.29,34.48,4.25,1.93,4.46,908.08,62.74,60.17,-4.89
1089,2023-12-25,198,2,2,359,104.14,89.35,35.77,4.77,0.55,24.08,369.24,135.38,56.27,-0.08
1090,2023-12-26,201,3,2,360,108.08,95.29,35.13,3.2,3.53,17.28,736.42,135.67,51.67,-3.83
1091,2023-12-27,184,3,3,361,96.06,90.86,35.43,5.12,2.42,1.64,772.61,87.97,86.55,3.25
1092,2023-12-28,277,2,3,362,113.8,103.37,31.89,3.73,1.6,6.83,209.43,99.8,134.85,-4.17
1093,2023-12-29,229,2,4,363,109.61,103.75,34.05,2.65,2.72,7.85,536.0,130.15,74.17,4.47
1094,2023-12-30,232,2,4,364,110.62,96.67,27.22,2.78,2.86,0.75,690.4,126.27,82.44,-2.18
1095,2023-12-31,287,1,4,365,90.17,77.27,23.96,3.12,1.02,24.61,361.42,86.27,135.63,3.75
1096,2024-01-01,53,3,1,366,93.13,78.41,35.17,2.63,2.76,7.35,675.0,81.71,65.0,-2.25
1097,2024-01-02,149,3,3,367,93.57,82.48,21.17,4.25,1.5,1.76,146.99,116.43,73.68,-0.91
1098,2024-01-03,134,1,4,368,93.13,82.91,21.63,5.8,3.31,21.97,631.47,86.35,121.19,-2.9
1099,2024-01-04,68,2,4,369,110.66,100.47,26.18,5.58,3.8,3.21,190.97,118.95,124.1,-4.51
1100,2024-01-05,175,1,1,370,85.96,77.09,24.86,3.3,0.86,11.67,714.1,62.96,85.87,0.96
1101,2024-01-06,104,3,4,371,87.28,77.6,29.35,5.46,3.71,9.43,690.89,117.2,51.05,3.06
1102,2024-01-07,92,2,4,372,93.22,81.86,29.28,5.82,3.66,2.41,660.86,128.51,88.15,2.3
1103,2024-01-08,294,2,3,373,91.0,76.67,22.92,3.18,1.7,1.3,331.48,140.46,121.55,4.71
1104,2024-01-09,193,1,4,374,91.96,81.0,26.16,5.62,0.6,7.09,701.89,95.62,121.48,4.08
1105,2024-01-10,108,3,3,375,108.94,95.37,20.11,5.99,2.82,9.31,473.09,106.03,91.98,-3.61
1106,2024-01-11,14,1,1,376,101.89,88.27,28.77,5.19,1.71,18.79,582.56,78.89,84.88,1.26
1107,2024-01-12,178,2,4,377,85.17,74.98,39.91,3.56,1.17,18.24,715.71,65.05,120.21,-0.26
1108,2024-01-13,295,3,2,378,97.88,89.4,26.65,4.43,0.88,11.88,433.16,67.31,144.9,-3.13
1109,2024-01-14,25,3,4,379,97.24,85.84,36.08,3.46,1.19,5.65,995.28,134.46,129.28,2.52
1110,2024-01-15,299,2,1,380,88.42,78.96,22.46,5.98,1.33,21.13,156.21,104.15,72.93,-0.16
1111,2024-01-16,20,1,4,381,105.28,99.47,20.31,2.27,3.29,16.41,757.02,87.63,146.26,1.99
1112,2024-01-17,289,1,4,382,106.06,97.28,32.46,5.57,3.24,9.05,316.31,136.39,110.97,-4.39
1113,2024-01-18,102,1,1,383,106.63,91.69,31.54,2.3,2.23,21.84,983.65,61.38,61.24,-3.87
1114,2024-01-19,233,3,1,384,106.85,101.37,24.79,2.17,2.44,20.54,577.57,109.42,83.68,-0.57
1115,2024-01-20,219,2,1,385,85.0,73.03,27.16,5.76,3.71,0.51,806.43,129.08,122.41,-4.81
1116,2024-01-21,285,2,1,386,113.62,100.21,20.77,5.47,3.68,21.79,282.61,62.49,136.98,-3.1
1117,2024-01-22,271,2,4,387,109.43,97.94,39.94,3.45,3.4,13.47,892.33,62.05,102.95,3.38
1118,2024-01-23,267,3,2,388,112.12,101.42,27.53,5.83,1.81,23.15,968.01,53.34,63.77,-0.29
1119,2024-01-24,307,3,2,389,85.47,73.39,25.49,5.45,1.78,19.38,585.05,144.2,62.36,2.16
1120,2024-01-25,142,3,3,390,113.02,103.72,40.12,5.61,3.61,4.08,865.94,119.22,82.6,-3.37
1121,2024-01-26,110,3,4,391,109.29,103.38,20.98,4.38,3.74,8.86,702.75,57.14,53.75,-1.17
1122,2024-01-27,32,1,1,392,110.12,95.49,27.11,5.83,3.29,8.14,319.64,117.13,91.86,3.19
1123,2024-01-28,61,3,2,393,87.8,78.48,26.57,5.24,3.15,17.72,926.52,80.36,127.71,-4.57
1124,2024-01-29,308,1,1,394,107.16,95.51,26.57,5.76,2.45,13.69,801.34,60.93,96.1,-1.84
1125,2024-01-30,55,3,4,395,113.8,103.48,20.29,3.13,1.68,7.13,902.16,149.22,133.03,0.11
1126,2024-01-31,144,3,1,396,105.36,99.81,43.37,4.13,1.34,19.16,426.56,67.99,115.73,1.22
1127,2024-02-01,230,1,4,397,102.12,87.59,41.6,5.47,0.99,16.52,508.26,129.85,69.33,-3.53
1128,2024-02-02,312,1,4,398,113.37,100.44,30.36,4.32,3.05,19.93,359.56,138.14,71.44,4.26
1129,2024-02-03,272,3,3,399,98.29,91.8,31.14,5.2,3.22,18.8,402.23,103.03,84.97,2.37
1130,2024-02-04,151,1,1,400,102.98,88.16,33.1,5.89,1.76,15.53,334.87,147.6,103.8,-4.36
1131,2024-02-05,281,1,2,401,99.29,86.92,31.96,5.22,0.52,4.57,754.53,61.99,117.83,-0.54
1132,2024-02-06,284,1,3,402,112.99,103.26,39.48,3.26,3.79,5.27,441.02,146.09,67.31,3.89
1133,2024-02-07,313,2,4,403,87.28,76.17,32.21,2.47,2.03,19.79,758.48,57.07,65.33,4.0
1134,2024-02-08,303,1,2,404,100.03,93.97,24.72,3.09,3.91,21.48,706.98,97.73,51.24,3.8
1135,2024-02-09,81,2,1,405,105.61,95.0,22.92,4.65,2.87,12.8,599.65,135.5,61.29,-3.81
1136,2024-02-10,314,3,3,406,108.76,103.02,42.96,2.04,0.93,24.69,704.58,105.32,125.18,0.01
1137,2024-02-11,46,1,2,407,102.49,92.04,21.21,2.76,1.64,7.73,598.25,108.35,55.54,-0.46
1138,2024-02-12,231,2,1,408,112.27,101.74,42.44,3.31,2.8,18.43,747.56,66.1,110.58,-0.79
1139,2024-02-13,253,2,1,409,113.26,99.52,37.26,5.5,2.77,16.91,393.84,148.43,110.09,-1.2
1140,2024-02-14,265,2,4,410,86.93,74.68,30.12,2.2,1.31,18.79,803.19,73.11,149.25,3.59
1141,2024-02-15,315,2,4,411,97.07,89.58,24.68,2.2,1.12,10.69,368.68,135.89,117.76,2.92
1142,2024-02-16,109,1,3,412,85.7,71.82,27.76,4.21,1.47,6.49,981.15,145.66,119.93,-3.12
1143,2024-02-17,150,3,4,413,94.88,84.15,33.25,2.71,3.25,10.42,447.61,78.08,58.96,2.83
1144,2024-02-18,57,3,3,414,101.11,90.04,36.42,2.97,1.35,5.15,111.7,123.05,137.63,1.79
1145,2024-02-19,140,1,1,415,112.32,105.63,37.29,2.74,2.96,3.24,518.92,58.04,82.0,-4.53
1146,2024-02-20,51,3,4,416,110.4,96.82,31.18,4.33,3.54,17.26,960.21,124.14,81.25,-3.95
1147,2024-02-21,63,3,1,417,88.82,74.52,29.35,2.22,1.87,24.65,670.31,98.43,96.57,4.49
1148,2024-02-22,133,2,4,418,87.79,75.04,39.21,5.76,0.52,16.84,191.99,61.79,120.76,0.3
1149,2024-02-23,98,2,1,419,102.68,88.27,43.14,2.49,1.0,3.79,197.2,139.46,79.44,4.98
1150,2024-02-24,105,1,3,420,100.96,92.94,42.86,5.81,1.59,13.28,504.05,117.89,127.75,4.66
1151,2024-02-25,299,1,4,421,92.99,79.38,33.79,5.11,1.16,15.3,302.97,66.86,74.56,2.69
1152,2024-02-26,301,3,3,422,111.98,102.09,21.98,5.31,1.51,18.52,644.14,103.28,62.27,-1.78
1153,2024-02-27,13,1,1,423,112.82,106.18,21.83,2.69,2.4,19.5,940.58,82.59,119.67,-3.06
1154,2024-02-28,287,3,3,424,97.08,85.39,30.07,4.68,0.57,5.34,969.39,121.06,142.16,-4.89
1155,2024-02-29,195,1,4,425,111.71,99.87,38.32,5.27,0.72,8.52,929.1,112.75,140.97,-3.44
1156,2024-03-01,123,1,2,426,96.52,88.65,32.43,4.23,3.5,13.81,366.56,68.95,56.25,3.79
1157,2024-03-02,316,3,2,427,107.1,101.83,35.68,4.2,2.33,0.61,978.98,74.21,89.16,2.13
1158,2024-03-03,141,3,4,428,99.28,92.28,41.08,2.64,3.77,5.36,377.19,120.45,78.74,3.47
1159,2024-03-04,151,2,4,429,88.68,79.68,21.01,3.66,0.51,23.95,663.42,117.52,95.47,3.4
1160,2024-03-05,238,3,1,430,112.84,106.16,43.1,2.6,0.5,9.25,901.5,81.22,55.04,4.75
1161,2024-03-06,151,3,3,431,98.62,91.68,28.27,5.89,3.09,18.77,692.83,97.82,91.07,2.0
1162,2024-03-07,45,2,2,432,107.03,98.12,21.17,4.74,2.17,12.07,996.91,96.72,146.09,0.62
1163,2024-03-08,102,1,3,433,96.02,81.4,40.89,2.19,3.7,24.98,414.34,62.44,106.69,0.91
1164,2024-03-09,252,1,1,434,85.57,72.92,43.35,3.91,3.25,22.59,207.5,112.11,71.73,1.82
1165,2024-03-10,82,3,2,435,88.02,79.82,39.22,4.55,2.26,7.52,298.28,76.44,130.92,-0.42
1166,2024-03-11,189,3,2,436,99.89,85.37,40.11,2.38,2.17,20.16,265.72,95.99,89.73,1.82
1167,2024-03-12,140,2,4,437,105.7,94.24,41.78,4.66,3.34,14.03,913.24,57.18,56.38,0.94
1168,2024-03-13,22,2,2,438,95.04,85.49,33.06,2.71,3.31,7.99,519.27,111.4,85.24,-3.39
1169,2024-03-14,224,3,4,439,105.86,96.18,37.01,3.63,1.47,13.13,564.19,133.96,131.41,-3.88
1170,2024-03-15,115,1,4,440,105.96,96.85,27.16,4.5,2.86,8.67,255.67,106.96,72.1,-2.81
1171,2024-03-16,54,3,2,441,106.12,98.79,26.24,3.46,2.75,4.93,292.85,109.68,82.65,2.76
1172,2024-03-17,3,3,3,442,99.78,90.91,35.22,3.52,3.5,11.96,819.64,117.33,77.16,-2.43
1173,2024-03-18,295,3,3,443,112.45,102.17,38.37,5.37,3.54,10.91,714.6,69.63,139.81,3.59
1174,2024-03-19,219,3,4,444,99.68,89.4,29.93,3.24,1.44,8.21,396.34,56.88,79.42,-2.13
1175,2024-03-20,134,2,1,445,98.51,85.89,30.01,4.62,3.58,15.66,815.93,135.4,74.03,1.19
1176,2024-03-21,26,1,3,446,90.98,82.39,43.86,5.4,3.74,3.64,148.34,134.66,142.72,3.67
1177,2024-03-22,70,1,1,447,94.23,82.06,32.96,2.61,0.88,24.35,163.61,104.46,149.98,3.48
1178,2024-03-23,138,3,2,448,86.27,75.49,44.66,2.18,2.51,5.7,179.66,69.71,109.36,3.35
1179,2024-03-24,207,1,3,449,104.01,89.39,41.57,5.3,2.03,15.51,733.13,131.72,143.48,3.22
1180,2024-03-25,145,2,4,450,92.46,83.6,35.99,4.2,1.91,10.34,636.28,72.02,126.81,1.87
1181,2024-03-26,199,1,1,451,94.12,80.11,20.23,5.31,2.97,0.74,875.59,136.09,68.76,2.2
1182,2024-03-27,250,1,2,452,108.12,94.92,27.4,2.85,0.95,5.71,971.75,92.38,118.39,4.55
1183,2024-03-28,212,2,2,453,94.82,83.44,30.44,5.33,3.37,14.0,406.91,55.75,129.01,2.81
1184,2024-03-29,257,1,2,454,92.27,80.72,36.32,2.38,0.59,9.05,665.89,131.69,124.3,-3.57
1185,2024-03-30,37,2,2,455,90.07,84.23,29.89,5.53,2.52,20.99,883.39,106.06,103.0,-2.67
1186,2024-03-31,172,3,2,456,108.25,93.74,40.7,5.29,1.29,16.99,309.89,81.84,101.52,-1.64
1187,2024-04-01,226,2,3,457,88.89,82.82,36.57,4.27,2.84,4.34,186.05,95.29,132.18,-4.12
1188,2024-04-02,184,2,3,458,98.61,87.98,28.68,4.43,2.34,23.41,984.54,138.62,118.9,3.83
1189,2024-04-03,274,1,1,459,100.21,91.91,39.61,3.38,4.0,6.41,909.53,70.32,129.29,-0.82
1190,2024-04-04,82,3,3,460,105.62,96.32,27.58,2.81,3.52,1.99,649.02,60.38,70.74,-0.71
1191,2024-04-05,98,3,2,461,104.0,92.9,21.57,3.82,1.68,12.41,109.27,128.48,146.64,-0.92
1192,2024-04-06,311,1,2,462,109.32,95.23,24.31,4.63,2.35,11.23,303.58,112.17,123.28,-0.26
1193,2024-04-07,189,2,1,463,86.34,76.77,20.07,5.99,1.61,12.53,726.1,137.0,92.24,-3.02
1194,2024-04-08,176,1,3,464,93.89,79.02,40.81,5.27,3.05,2.27,424.0,81.34,109.92,2.3
1195,2024-04-09,33,2,1,465,93.4,82.48,35.68,3.74,1.98,7.77,611.99,106.13,113.98,3.8
1196,2024-04-10,92,1,2,466,89.38,82.77,34.26,4.97,0.9,23.08,150.05,54.24,130.12,2.21
1197,2024-04-11,51,1,3,467,93.68,86.78,36.55,2.43,2.81,20.0,593.79,134.67,120.08,-2.27
1198,2024-04-12,165,3,2,468,94.29,82.13,36.34,3.66,0.54,4.12,229.22,69.12,134.44,-4.72
1199,2024-04-13,168,1,1,469,100.66,95.15,34.14,3.7,1.54,7.56,194.94,61.46,89.48,-3.6
1200,2024-04-14,265,3,2,470,104.91,95.11,41.06,6.0,3.68,18.8,540.34,98.46,92.13,1.76
1201,2024-04-15,52,3,4,471,96.43,89.95,31.02,3.56,0.83,21.52,561.85,124.49,68.86,2.61
1202,2024-04-16,68,3,2,472,106.58,97.25,40.12,2.33,2.27,3.94,910.74,70.98,101.57,-0.1
1203,2024-04-17,7,2,1,473,95.08,82.59,39.67,2.27,3.28,15.12,989.73,73.35,90.16,-4.73
1204,2024-04-18,248,1,3,474,93.71,84.12,24.99,4.79,3.67,11.26,197.8,81.56,116.48,-0.15
1205,2024-04-19,112,3,1,475,101.24,94.6,31.34,3.16,2.46,12.4,384.16,131.11,110.29,3.87
1206,2024-04-20,137,1,1,476,85.71,78.19,40.87,5.48,1.04,19.93,762.26,124.74,135.75,-3.78
1207,2024-04-21,139,3,3,477,87.39,78.72,40.77,3.93,3.79,15.03,691.8,76.99,66.83,4.08
1208,2024-04-22,304,3,1,478,97.54,91.84,20.6,3.32,3.12,14.15,172.79,75.51,141.54,4.51
1209,2024-04-23,130,3,2,479,113.29,102.44,25.58,5.04,1.88,9.81,152.9,140.64,72.05,1.63
1210,2024-04-24,225,3,4,480,106.65,95.57,30.6,3.67,1.47,8.41,473.28,111.48,122.07,-4.37
1211,2024-04-25,165,1,4,481,87.64,82.02,21.18,4.95,0.67,18.37,547.11,72.5,99.82,-1.64
1212,2024-04-26,169,2,1,482,110.39,101.37,26.52,4.86,1.17,22.92,615.06,64.04,120.27,3.62
1213,2024-04-27,141,1,2,483,106.97,97.83,26.46,4.89,3.22,1.12,674.71,56.62,103.63,2.19
1214,2024-04-28,208,3,3,484,103.33,94.99,25.36,5.43,0.88,12.17,533.7,74.64,115.24,-0.09
1215,2024-04-29,43,1,1,485,109.61,99.03,29.92,5.39,0.95,14.39,746.23,122.0,125.2,-3.38
1216,2024-04-30,136,1,1,486,97.12,88.66,40.33,4.66,1.19,7.45,205.43,87.17,69.31,-0.16
1217,2024-05-01,186,2,3,487,91.65,82.48,26.1,5.83,1.88,2.66,767.68,146.5,84.24,-4.07
1218,2024-05-02,260,1,1,488,100.36,87.39,34.55,2.08,1.16,4.63,657.33,82.43,136.72,1.15
1219,2024-05-03,238,3,3,489,101.47,94.84,33.94,5.72,3.67,17.82,108.34,65.02,133.61,2.79
1220,2024-05-04,159,3,1,490,101.15,89.96,40.45,2.59,1.4,5.86,524.44,67.66,118.11,1.28
1221,2024-05-05,18,2,2,491,101.95,91.9,29.85,2.85,3.72,10.24,416.4,98.85,80.53,-4.86
1222,2024-05-06,218,1,1,492,113.46,105.41,25.59,5.27,3.95,0.89,328.16,143.75,70.63,1.69
1223,2024-05-07,166,3,1,493,112.07,99.79,42.29,3.6,3.14,4.67,149.62,140.03,54.85,-0.14
1224,2024-05-08,230,3,4,494,111.27,100.76,40.82,3.7,0.53,20.5,979.6,68.33,143.41,-0.71
1225,2024-05-09,225,2,1,495,109.04,99.27,35.54,3.04,1.34,13.4,351.79,125.45,113.58,-2.17
1226,2024-05-10,197,2,1,496,113.3,101.63,22.33,2.9,1.44,2.9,512.39,125.24,91.31,-3.84
1227,2024-05-11,152,3,1,497,87.95,74.93,20.4,2.42,2.4,2.53,184.8,66.53,119.01,0.6
1228,2024-05-12,6,1,4,498,92.95,78.23,24.57,2.79,1.05,23.06,817.2,79.82,95.8,3.33
1229,2024-05-13,139,1,1,499,99.85,88.56,24.92,4.27,0.77,9.6,121.34,57.6,85.07,4.86
1230,2024-05-14,205,3,3,500,110.4,96.65,23.41,4.83,1.12,19.28,630.99,57.49,100.12,1.34
1231,2024-05-15,210,1,2,501,100.15,95.14,26.55,4.96,1.65,11.2,348.94,94.21,123.66,-1.88
1232,2024-05-16,93,3,3,502,107.44,97.14,28.45,3.48,0.67,3.54,410.83,98.4,133.77,-0.86
1233,2024-05-17,65,3,4,503,89.17,82.02,38.86,5.69,1.18,13.37,572.45,53.27,59.96,2.24
